id,timestamp,android_id,package_name,word_id,word_text,learning_event_type,additional_data
1659,1607887968000,7161***51cd,,1,ang,WORD_PRESSED,
1660,1607887966000,7161***51cd,,191,nagbayanihan,WORD_PRESSED,
1661,1607887958000,7161***51cd,,40,kaibigan,WORD_PRESSED,
1662,1607887956000,7161***51cd,,40,kaibigan,WORD_PRESSED,
1663,1607887954000,7161***51cd,,192,kanyang,WORD_PRESSED,
1664,1607887951000,7161***51cd,,325,humingi,WORD_PRESSED,
1665,1607887949000,7161***51cd,,178,pag-asa,WORD_PRESSED,
1666,1607887942000,7161***51cd,,177,walang,WORD_PRESSED,
1667,1607887933000,7161***51cd,,161,tinapay,WORD_PRESSED,
1668,1607887932000,7161***51cd,,1,ang,WORD_PRESSED,
1669,1607887930000,7161***51cd,,160,langgam,WORD_PRESSED,
1670,1607887929000,7161***51cd,,3,na,WORD_PRESSED,
1671,1607887927000,7161***51cd,,137,ng,WORD_PRESSED,
1672,1607887926000,7161***51cd,,163,hinihila,WORD_PRESSED,
1673,1607887925000,7161***51cd,,3,na,WORD_PRESSED,
1674,1607887924000,7161***51cd,,322,pilit,WORD_PRESSED,
1675,1607887922000,7161***51cd,,165,habang,WORD_PRESSED,
1676,1607887919000,7161***51cd,,318,daan,WORD_PRESSED,
1677,1607887918000,7161***51cd,,4,sa,WORD_PRESSED,
1678,1607887916000,7161***51cd,,161,tinapay,WORD_PRESSED,
1679,1607887912000,7161***51cd,,161,tinapay,WORD_PRESSED,
1680,1607887911000,7161***51cd,,137,ng,WORD_PRESSED,
1681,1607887910000,7161***51cd,,3,na,WORD_PRESSED,
1682,1607887908000,7161***51cd,,33,maliit,WORD_PRESSED,
1683,1607887903000,7161***51cd,,160,langgam,WORD_PRESSED,
1684,1607887901000,7161***51cd,,10,isang,WORD_PRESSED,
1685,1607887898000,7161***51cd,,160,langgam,WORD_PRESSED,
1686,1607887897000,7161***51cd,,160,langgam,WORD_PRESSED,
1687,1607887839000,7161***51cd,,113,paa,WORD_PRESSED,
1688,1607887838000,7161***51cd,,10,isang,WORD_PRESSED,
1689,1607887837000,7161***51cd,,4,sa,WORD_PRESSED,
1690,1607887835000,7161***51cd,,23,siya,WORD_PRESSED,
1691,1607887833000,7161***51cd,,111,sasayaw,WORD_PRESSED,
1692,1607887831000,7161***51cd,,109,makakasayaw,WORD_PRESSED,
1693,1607887827000,7161***51cd,,110,kung,WORD_PRESSED,
1694,1607887815000,7161***51cd,,6,si,WORD_PRESSED,
1695,1607886307000,d083***652a,,226,ngayon,WORD_PRESSED,
1696,1607886306000,d083***652a,,266,nasaan,WORD_PRESSED,
1697,1607886303000,d083***652a,,260,maaari,WORD_PRESSED,
1698,1607886301000,d083***652a,,275,libro,WORD_PRESSED,
1699,1607886299000,d083***652a,,283,binalik,WORD_PRESSED,
1700,1607886297000,d083***652a,,281,kapag,WORD_PRESSED,
1701,1607886292000,d083***652a,,263,tingnan,WORD_PRESSED,
1702,1607886287000,d083***652a,,269,heto,WORD_PRESSED,
1703,1607886284000,d083***652a,,277,gustong-gusto,WORD_PRESSED,
1704,1607886283000,d083***652a,,276,itong,WORD_PRESSED,
1705,1607886281000,d083***652a,,277,gustong-gusto,WORD_PRESSED,
1706,1607886275000,d083***652a,,358,tanong,WORD_PRESSED,
1707,1607886274000,d083***652a,,41,nanay,WORD_PRESSED,
1708,1607886271000,d083***652a,,358,tanong,WORD_PRESSED,
1709,1607886269000,d083***652a,,266,nasaan,WORD_PRESSED,
1710,1607886265000,d083***652a,,279,oras,WORD_PRESSED,
1711,1607886259000,d083***652a,,279,oras,WORD_PRESSED,
1712,1607886197000,d083***652a,,41,nanay,WORD_PRESSED,
1713,1607886193000,d083***652a,,41,nanay,WORD_PRESSED,
1714,1607886192000,d083***652a,,8,ni,WORD_PRESSED,
1715,1607886190000,d083***652a,,271,sabi,WORD_PRESSED,
1716,1607886183000,d083***652a,,268,umalis,WORD_PRESSED,
